File,Data,Algo,Size,Fun,Leaf,Param,ETst,TstTime,FunEvalTime
mpg6_24_2020_11_28_18_17_50_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,300,98,201,397,0.892054356,0.001,1.27E-05
mpg6_25_2020_11_29_17_33_13_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,153,47,105,199,0.885074471,0,0
mpg6_25_2020_11_29_17_33_13_best_test_optPRM_adam_model.json,mpg6,_adam_,153,47,105,199,0.85412208,0,0
mpg6_25_2020_11_29_17_33_13_best_test_optPRM_gd_model.json,mpg6,_gd_,153,47,105,199,0.878515585,0.001,1.27E-05
mpg6_25_2020_11_29_17_33_13_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,153,47,105,199,0.880976902,0,0
mpg6_25_2020_11_29_17_33_13_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,153,47,105,199,0.881060138,0.001,1.27E-05
mpg6_25_2020_11_29_17_33_13_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,153,47,105,199,0.87506053,0,0
mpg6_27_2020_11_24_23_47_39_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,114,38,75,151,0.825033143,0,0
mpg6_27_2020_11_24_23_47_39_best_test_optPRM_adam_model.json,mpg6,_adam_,114,38,75,151,0.839666966,0,0
mpg6_27_2020_11_24_23_47_39_best_test_optPRM_gd_model.json,mpg6,_gd_,114,38,75,151,0.826032023,0.001,1.27E-05
mpg6_27_2020_11_24_23_47_39_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,114,38,75,151,0.83700659,0,0
mpg6_27_2020_11_24_23_47_39_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,114,38,75,151,0.837012425,0,0
mpg6_27_2020_11_24_23_47_39_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,114,38,75,151,0.849970819,0.001,1.27E-05
mpg6_28_2020_12_01_06_06_13_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,170,57,112,226,0.853937601,0,0
mpg6_28_2020_12_01_06_06_13_best_test_optPRM_adam_model.json,mpg6,_adam_,170,57,112,226,0.837345204,0.001,1.27E-05
mpg6_28_2020_12_01_06_06_13_best_test_optPRM_gd_model.json,mpg6,_gd_,170,57,112,226,0.820358743,0,0
mpg6_28_2020_12_01_06_06_13_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,170,57,112,226,0.832032204,0.001,1.27E-05
mpg6_28_2020_12_01_06_06_13_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,170,57,112,226,0.831872633,0,0
mpg6_28_2020_12_01_06_06_13_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,170,57,112,226,0.850987116,0.001,1.27E-05
mpg6_2_2020_11_26_19_42_42_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,132,40,91,171,0.843875672,0,0
mpg6_2_2020_11_26_19_42_42_best_test_optPRM_adam_model.json,mpg6,_adam_,132,40,91,171,0.835488755,0.001,1.27E-05
mpg6_2_2020_11_26_19_42_42_best_test_optPRM_gd_model.json,mpg6,_gd_,132,40,91,171,0.835330059,0,0
mpg6_2_2020_11_26_19_42_42_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,132,40,91,171,0.850372928,0.001,1.27E-05
mpg6_2_2020_11_26_19_42_42_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,132,40,91,171,0.850276807,0,0
mpg6_2_2020_11_26_19_42_42_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,132,40,91,171,0.861235242,0,0
mpg6_2_2020_12_11_11_12_17_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,82,24,57,105,0.88382197,0,0
mpg6_2_2020_12_11_11_12_17_best_test_optPRM_adam_model.json,mpg6,_adam_,82,24,57,105,0.832454014,0,0
mpg6_2_2020_12_11_11_12_17_best_test_optPRM_gd_model.json,mpg6,_gd_,82,24,57,105,0.888269163,0,0
mpg6_2_2020_12_11_11_12_17_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,82,24,57,105,0.900517747,0,0
mpg6_2_2020_12_11_11_12_17_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,82,24,57,105,0.900459198,0.001,1.27E-05
mpg6_2_2020_12_11_11_12_17_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,82,24,57,105,0.892112304,0,0
mpg6_3_2020_11_27_23_09_48_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,133,43,89,175,0.850234252,0,0
mpg6_3_2020_11_27_23_09_48_best_test_optPRM_adam_model.json,mpg6,_adam_,133,43,89,175,0.825568143,0.001,1.27E-05
mpg6_3_2020_11_27_23_09_48_best_test_optPRM_gd_model.json,mpg6,_gd_,133,43,89,175,0.81735758,0,0
mpg6_3_2020_11_27_23_09_48_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,133,43,89,175,0.85079961,0.001,1.27E-05
mpg6_3_2020_11_27_23_09_48_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,133,43,89,175,0.855501678,0,0
mpg6_3_2020_11_27_23_09_48_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,133,43,89,175,0.863408742,0,0
mpg6_3_2020_12_11_11_14_36_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,204,67,136,270,0.874497888,0.001,1.27E-05
mpg6_3_2020_12_11_11_14_36_best_test_optPRM_adam_model.json,mpg6,_adam_,204,67,136,270,0.802197027,0.001,1.27E-05
mpg6_3_2020_12_11_11_14_36_best_test_optPRM_gd_model.json,mpg6,_gd_,204,67,136,270,0.758706415,0,0
mpg6_3_2020_12_11_11_14_36_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,204,67,136,270,0.88283015,0.001,1.27E-05
mpg6_3_2020_12_11_11_14_36_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,204,67,136,270,0.883645554,0.001,1.27E-05
mpg6_3_2020_12_11_11_14_36_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,204,67,136,270,0.876922412,0.001,1.27E-05
mpg6_4_2020_11_28_04_30_48_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,193,62,130,254,0.876836984,0,0
mpg6_4_2020_11_28_04_30_48_best_test_optPRM_adam_model.json,mpg6,_adam_,193,62,130,254,0.815952397,0.001,1.27E-05
mpg6_4_2020_11_28_04_30_48_best_test_optPRM_gd_model.json,mpg6,_gd_,193,62,130,254,0.723058665,0,0
mpg6_4_2020_11_28_04_30_48_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,193,62,130,254,0.823483206,0.001,1.27E-05
mpg6_4_2020_11_28_04_30_48_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,193,62,130,254,0.823323517,0,0
mpg6_4_2020_11_28_04_30_48_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,193,62,130,254,0.910002421,0.001,1.27E-05
mpg6_5_2020_11_24_23_47_22_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,78,25,52,102,0.806039433,0,0
mpg6_5_2020_11_24_23_47_22_best_test_optPRM_adam_model.json,mpg6,_adam_,78,25,52,102,0.695413897,0,0
mpg6_5_2020_11_24_23_47_22_best_test_optPRM_gd_model.json,mpg6,_gd_,78,25,52,102,0.579205555,0,0
mpg6_5_2020_11_24_23_47_22_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,78,25,52,102,0.791363394,0.001,1.27E-05
mpg6_5_2020_11_24_23_47_22_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,78,25,52,102,0.78772777,0,0
mpg6_5_2020_11_24_23_47_22_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,78,25,52,102,0.851695218,0,0
mpg6_6_2020_11_28_09_44_48_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,147,47,99,193,0.868647894,0,0
mpg6_6_2020_11_28_09_44_48_best_test_optPRM_adam_model.json,mpg6,_adam_,147,47,99,193,0.887862481,0.001,1.27E-05
mpg6_6_2020_11_28_09_44_48_best_test_optPRM_gd_model.json,mpg6,_gd_,147,47,99,193,0.862882756,0,0
mpg6_6_2020_11_28_09_44_48_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,147,47,99,193,0.876103831,0.001,1.27E-05
mpg6_6_2020_11_28_09_44_48_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,147,47,99,193,0.876213953,0,0
mpg6_6_2020_11_28_09_44_48_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,147,47,99,193,0.881487704,0.001,1.27E-05
mpg6_7_2020_11_24_18_05_14_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,264,84,179,347,0.830116587,0.001,1.27E-05
mpg6_7_2020_11_24_18_05_14_best_test_optPRM_adam_model.json,mpg6,_adam_,264,84,179,347,0.822254102,0,0
mpg6_7_2020_11_24_18_05_14_best_test_optPRM_gd_model.json,mpg6,_gd_,264,84,179,347,0.816943907,0.001,1.27E-05
mpg6_7_2020_11_24_18_05_14_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,264,84,179,347,0.836978819,0.001,1.27E-05
mpg6_7_2020_11_24_18_05_14_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,264,84,179,347,0.836179986,0.001,1.27E-05
mpg6_7_2020_11_24_18_05_14_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,264,84,179,347,0.866791564,0.001,1.27E-05
mpg6_9_2020_11_27_00_54_51_best_test_optPRM_adagrad_model.json,mpg6,_adagrad_,47,15,31,61,0.837998769,0,0
mpg6_9_2020_11_27_00_54_51_best_test_optPRM_adam_model.json,mpg6,_adam_,47,15,31,61,0.85286724,0,0
mpg6_9_2020_11_27_00_54_51_best_test_optPRM_gd_model.json,mpg6,_gd_,47,15,31,61,0.70730639,0,0
mpg6_9_2020_11_27_00_54_51_best_test_optPRM_momentum_gd_model.json,mpg6,_momentum_gd_,47,15,31,61,0.713872445,0,0
mpg6_9_2020_11_27_00_54_51_best_test_optPRM_nesterov_accelerated_gd_model.json,mpg6,_nesterov_accelerated_gd_,47,15,31,61,0.768763807,0,0
mpg6_9_2020_11_27_00_54_51_best_test_optPRM_rmsprop_model.json,mpg6,_rmsprop_,47,15,31,61,0.882317691,0,0
diabetese_0_2020_11_26_13_25_41_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,318,102,215,419,0.533284172,0.001,1.12E-05
diabetese_0_2020_11_26_13_25_41_best_test_optPRM_adam_model.json,diabetese,_adam_,318,102,215,419,0.512205054,0.001,1.12E-05
diabetese_0_2020_11_26_13_25_41_best_test_optPRM_gd_model.json,diabetese,_gd_,318,102,215,419,0.508232322,0.001,1.12E-05
diabetese_0_2020_11_26_13_25_41_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,318,102,215,419,0.569241898,0.002,2.25E-05
diabetese_0_2020_11_26_13_25_41_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,318,102,215,419,0.565351094,0.001,1.12E-05
diabetese_0_2020_11_26_13_25_41_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,318,102,215,419,0.588968478,0.001,1.12E-05
diabetese_0_2020_12_11_11_03_00_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,23,6,16,28,0.490959524,0,0
diabetese_0_2020_12_11_11_03_00_best_test_optPRM_adam_model.json,diabetese,_adam_,23,6,16,28,0.507422865,0.001,1.12E-05
diabetese_0_2020_12_11_11_03_00_best_test_optPRM_gd_model.json,diabetese,_gd_,23,6,16,28,0.501957636,0,0
diabetese_0_2020_12_11_11_03_00_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,23,6,16,28,0.506198909,0,0
diabetese_0_2020_12_11_11_03_00_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,23,6,16,28,0.50188315,0,0
diabetese_0_2020_12_11_11_03_00_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,23,6,16,28,0.528493841,0,0
diabetese_10_2020_11_25_13_18_04_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,55,18,36,72,0.555458116,0,0
diabetese_10_2020_11_25_13_18_04_best_test_optPRM_adam_model.json,diabetese,_adam_,55,18,36,72,0.130078015,0,0
diabetese_10_2020_11_25_13_18_04_best_test_optPRM_gd_model.json,diabetese,_gd_,55,18,36,72,-0.01028141,0,0
diabetese_10_2020_11_25_13_18_04_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,55,18,36,72,0.592398646,0,0
diabetese_10_2020_11_25_13_18_04_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,55,18,36,72,0.596181646,0.001,1.12E-05
diabetese_10_2020_11_25_13_18_04_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,55,18,36,72,0.577950332,0,0
diabetese_11_2020_11_26_02_26_07_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,187,59,127,245,0.436798149,0.001,1.12E-05
diabetese_11_2020_11_26_02_26_07_best_test_optPRM_adam_model.json,diabetese,_adam_,187,59,127,245,0.387989254,0.001,1.12E-05
diabetese_11_2020_11_26_02_26_07_best_test_optPRM_gd_model.json,diabetese,_gd_,187,59,127,245,0.361041279,0.001,1.12E-05
diabetese_11_2020_11_26_02_26_07_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,187,59,127,245,0.485836318,0,0
diabetese_11_2020_11_26_02_26_07_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,187,59,127,245,0.487845921,0.001,1.12E-05
diabetese_11_2020_11_26_02_26_07_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,187,59,127,245,0.499851884,0.001,1.12E-05
diabetese_12_2020_11_24_18_35_32_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,129,45,83,173,0.538375721,0.001,1.12E-05
diabetese_12_2020_11_24_18_35_32_best_test_optPRM_adam_model.json,diabetese,_adam_,129,45,83,173,0.350653619,0,0
diabetese_12_2020_11_24_18_35_32_best_test_optPRM_gd_model.json,diabetese,_gd_,129,45,83,173,0.189079614,0.001,1.12E-05
diabetese_12_2020_11_24_18_35_32_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,129,45,83,173,0.601030181,0.001,1.12E-05
diabetese_12_2020_11_24_18_35_32_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,129,45,83,173,0.605255067,0,0
diabetese_12_2020_11_24_18_35_32_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,129,45,83,173,0.597336145,0.001,1.12E-05
diabetese_13_2020_11_28_16_56_21_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,55,18,36,72,0.507887806,0.001,1.12E-05
diabetese_13_2020_11_28_16_56_21_best_test_optPRM_adam_model.json,diabetese,_adam_,55,18,36,72,0.478357726,0,0
diabetese_13_2020_11_28_16_56_21_best_test_optPRM_gd_model.json,diabetese,_gd_,55,18,36,72,0.518589736,0,0
diabetese_13_2020_11_28_16_56_21_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,55,18,36,72,0.520598853,0.001,1.12E-05
diabetese_13_2020_11_28_16_56_21_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,55,18,36,72,0.520751186,0,0
diabetese_13_2020_11_28_16_56_21_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,55,18,36,72,0.547042803,0,0
diabetese_14_2020_11_30_13_54_22_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,98,32,65,129,0.365182497,0.001,1.12E-05
diabetese_14_2020_11_30_13_54_22_best_test_optPRM_adam_model.json,diabetese,_adam_,98,32,65,129,0.280573785,0,0
diabetese_14_2020_11_30_13_54_22_best_test_optPRM_gd_model.json,diabetese,_gd_,98,32,65,129,0.226931093,0.001,1.12E-05
diabetese_14_2020_11_30_13_54_22_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,98,32,65,129,0.373266533,0,0
diabetese_14_2020_11_30_13_54_22_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,98,32,65,129,0.378145553,0,0
diabetese_14_2020_11_30_13_54_22_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,98,32,65,129,0.419641384,0.001,1.12E-05
diabetese_15_2020_11_25_03_05_02_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,113,41,71,153,0.495132997,0,0
diabetese_15_2020_11_25_03_05_02_best_test_optPRM_adam_model.json,diabetese,_adam_,113,41,71,153,0.479301972,0.001,1.12E-05
diabetese_15_2020_11_25_03_05_02_best_test_optPRM_gd_model.json,diabetese,_gd_,113,41,71,153,0.501812283,0,0
diabetese_15_2020_11_25_03_05_02_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,113,41,71,153,0.500155572,0.001,1.12E-05
diabetese_15_2020_11_25_03_05_02_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,113,41,71,153,0.503843736,0,0
diabetese_15_2020_11_25_03_05_02_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,113,41,71,153,0.498410866,0.001,1.12E-05
diabetese_16_2020_12_01_05_26_25_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,139,44,94,182,0.236142773,0.001,1.12E-05
diabetese_16_2020_12_01_05_26_25_best_test_optPRM_adam_model.json,diabetese,_adam_,139,44,94,182,0.297078376,0,0
diabetese_16_2020_12_01_05_26_25_best_test_optPRM_gd_model.json,diabetese,_gd_,139,44,94,182,0.24980645,0.001,1.12E-05
diabetese_16_2020_12_01_05_26_25_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,139,44,94,182,0.254995638,0,0
diabetese_16_2020_12_01_05_26_25_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,139,44,94,182,0.255995197,0.001,1.12E-05
diabetese_16_2020_12_01_05_26_25_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,139,44,94,182,0.351379684,0,0
diabetese_17_2020_12_01_20_46_18_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,121,39,81,159,0.518837167,0.001,1.12E-05
diabetese_17_2020_12_01_20_46_18_best_test_optPRM_adam_model.json,diabetese,_adam_,121,39,81,159,0.098091567,0,0
diabetese_17_2020_12_01_20_46_18_best_test_optPRM_gd_model.json,diabetese,_gd_,121,39,81,159,0.082721198,0.001,1.12E-05
diabetese_17_2020_12_01_20_46_18_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,121,39,81,159,0.567847349,0,0
diabetese_17_2020_12_01_20_46_18_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,121,39,81,159,0.569280408,0.001,1.12E-05
diabetese_17_2020_12_01_20_46_18_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,121,39,81,159,0.557845568,0,0
diabetese_19_2020_11_30_15_59_19_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,223,71,151,293,0.505997574,0.001,1.12E-05
diabetese_19_2020_11_30_15_59_19_best_test_optPRM_adam_model.json,diabetese,_adam_,223,71,151,293,0.302648228,0,0
diabetese_19_2020_11_30_15_59_19_best_test_optPRM_gd_model.json,diabetese,_gd_,223,71,151,293,0.287620882,0.001,1.12E-05
diabetese_19_2020_11_30_15_59_19_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,223,71,151,293,0.394364968,0.001,1.12E-05
diabetese_19_2020_11_30_15_59_19_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,223,71,151,293,0.396038079,0.001,1.12E-05
diabetese_19_2020_11_30_15_59_19_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,223,71,151,293,0.530106327,0.001,1.12E-05
diabetese_1_2020_11_28_10_48_12_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,7,2,4,8,0.308493963,0,0
diabetese_1_2020_11_28_10_48_12_best_test_optPRM_adam_model.json,diabetese,_adam_,7,2,4,8,0.313598982,0,0
diabetese_1_2020_11_28_10_48_12_best_test_optPRM_gd_model.json,diabetese,_gd_,7,2,4,8,0.316890668,0,0
diabetese_1_2020_11_28_10_48_12_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,7,2,4,8,0.32287691,0,0
diabetese_1_2020_11_28_10_48_12_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,7,2,4,8,0.321555281,0,0
diabetese_1_2020_11_28_10_48_12_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,7,2,4,8,0.331327187,0,0
diabetese_20_2020_11_26_10_14_46_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,119,38,80,156,0.459746403,0.001,1.12E-05
diabetese_20_2020_11_26_10_14_46_best_test_optPRM_adam_model.json,diabetese,_adam_,119,38,80,156,0.427847186,0,0
diabetese_20_2020_11_26_10_14_46_best_test_optPRM_gd_model.json,diabetese,_gd_,119,38,80,156,0.441116346,0.001,1.12E-05
diabetese_20_2020_11_26_10_14_46_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,119,38,80,156,0.471362839,0,0
diabetese_20_2020_11_26_10_14_46_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,119,38,80,156,0.467359126,0.001,1.12E-05
diabetese_20_2020_11_26_10_14_46_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,119,38,80,156,0.541585651,0,0
diabetese_21_2020_11_30_20_43_36_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,102,34,67,135,0.332425192,0.001,1.12E-05
diabetese_21_2020_11_30_20_43_36_best_test_optPRM_adam_model.json,diabetese,_adam_,102,34,67,135,0.324379605,0,0
diabetese_21_2020_11_30_20_43_36_best_test_optPRM_gd_model.json,diabetese,_gd_,102,34,67,135,0.317561246,0.001,1.12E-05
diabetese_21_2020_11_30_20_43_36_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,102,34,67,135,0.370895877,0,0
diabetese_21_2020_11_30_20_43_36_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,102,34,67,135,0.368978108,0.001,1.12E-05
diabetese_21_2020_11_30_20_43_36_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,102,34,67,135,0.497984045,0,0
diabetese_22_2020_11_24_22_53_54_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,79,24,54,102,0.410493941,0,0
diabetese_22_2020_11_24_22_53_54_best_test_optPRM_adam_model.json,diabetese,_adam_,79,24,54,102,0.314699104,0,0
diabetese_22_2020_11_24_22_53_54_best_test_optPRM_gd_model.json,diabetese,_gd_,79,24,54,102,0.306761106,0.001,1.12E-05
diabetese_22_2020_11_24_22_53_54_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,79,24,54,102,0.426939128,0,0
diabetese_22_2020_11_24_22_53_54_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,79,24,54,102,0.427571869,0,0
diabetese_22_2020_11_24_22_53_54_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,79,24,54,102,0.431621216,0.001,1.12E-05
diabetese_24_2020_11_26_09_09_59_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,10,3,6,12,0.31102696,0,0
diabetese_24_2020_11_26_09_09_59_best_test_optPRM_adam_model.json,diabetese,_adam_,10,3,6,12,0.335746034,0,0
diabetese_24_2020_11_26_09_09_59_best_test_optPRM_gd_model.json,diabetese,_gd_,10,3,6,12,0.303425976,0,0
diabetese_24_2020_11_26_09_09_59_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,10,3,6,12,0.366330786,0,0
diabetese_24_2020_11_26_09_09_59_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,10,3,6,12,0.367300884,0.001,1.12E-05
diabetese_24_2020_11_26_09_09_59_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,10,3,6,12,0.362344803,0,0
diabetese_25_2020_11_26_14_32_57_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,150,52,97,201,0.417577024,0,0
diabetese_25_2020_11_26_14_32_57_best_test_optPRM_adam_model.json,diabetese,_adam_,150,52,97,201,0.330777426,0.001,1.12E-05
diabetese_25_2020_11_26_14_32_57_best_test_optPRM_gd_model.json,diabetese,_gd_,150,52,97,201,0.314979557,0,0
diabetese_25_2020_11_26_14_32_57_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,150,52,97,201,0.417828788,0.001,1.12E-05
diabetese_25_2020_11_26_14_32_57_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,150,52,97,201,0.424638031,0.001,1.12E-05
diabetese_25_2020_11_26_14_32_57_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,150,52,97,201,0.54226558,0,0
diabetese_26_2020_12_01_18_05_16_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,47,15,31,61,0.371731284,0.001,1.12E-05
diabetese_26_2020_12_01_18_05_16_best_test_optPRM_adam_model.json,diabetese,_adam_,47,15,31,61,0.282755673,0,0
diabetese_26_2020_12_01_18_05_16_best_test_optPRM_gd_model.json,diabetese,_gd_,47,15,31,61,0.185698681,0,0
diabetese_26_2020_12_01_18_05_16_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,47,15,31,61,0.431860835,0,0
diabetese_26_2020_12_01_18_05_16_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,47,15,31,61,0.434730124,0,0
diabetese_26_2020_12_01_18_05_16_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,47,15,31,61,0.492603242,0,0
diabetese_27_2020_11_26_22_17_45_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,67,21,45,87,0.526444237,0,0
diabetese_27_2020_11_26_22_17_45_best_test_optPRM_adam_model.json,diabetese,_adam_,67,21,45,87,0.291640505,0,0
diabetese_27_2020_11_26_22_17_45_best_test_optPRM_gd_model.json,diabetese,_gd_,67,21,45,87,0.239660399,0,0
diabetese_27_2020_11_26_22_17_45_best_test_optPRM_momentum_gd_model.json,diabetese,_momentum_gd_,67,21,45,87,0.254245314,0.001,1.12E-05
diabetese_27_2020_11_26_22_17_45_best_test_optPRM_nesterov_accelerated_gd_model.json,diabetese,_nesterov_accelerated_gd_,67,21,45,87,0.251948548,0,0
diabetese_27_2020_11_26_22_17_45_best_test_optPRM_rmsprop_model.json,diabetese,_rmsprop_,67,21,45,87,0.636227929,0,0
diabetese_29_2020_11_30_07_08_58_best_test_optPRM_adagrad_model.json,diabetese,_adagrad_,139,45,93,183,0.5460069,0.001,1.12E-05
diabetese_29_2020_11_30_07_08_58_best_test_optPRM_adam_model.json,diabetese,_adam_,139,45,93,183,0.367702262,0,0
diabetese_29_2020_11_30_07_08_58_best_test_optPRM_gd_model.json,diabetese,_gd_,139,45,93,183,0.344985047,0.001,1.12E-05
