index,Problem,Data,Algo,AccTst,Param
0,class,australian,Adagrad,0.8695651888847351,1702
1,reg,baseball,Adagrad,0.7333511699847842,1801
2,class,wisconsin,Adagrad,0.9824561476707458,3302
3,reg,dee,Adagrad,0.7765112925486086,801
4,class,vehicle,Adagrad,0.8058823347091675,2304
5,class,ionosphere,Adagrad,0.9718309640884399,3602
6,class,pima,Adagrad,0.7597402334213257,1102
7,class,heart,Adagrad,0.8148148059844971,1602
8,class,wine,Adagrad,0.9722222089767456,1703
9,class,glass,Adagrad,0.7441860437393188,1606
10,class,iris,Adagrad,0.9333333373069763,803
11,reg,diabetese,Adagrad,0.5069672263376046,1201
12,reg,mpg6,Adagrad,0.879623403717766,701
13,reg,friedman,Adagrad,0.7776185241695507,701
14,class,iris,Adam,0.9666666388511658,803
15,reg,friedman,Adam,-6.8983301859419,701
16,class,heart,Adam,0.6851851940155029,1602
17,reg,dee,Adam,-4.453404401214217,801
18,class,pima,Adam,0.6883116960525513,1102
19,class,ionosphere,Adam,0.7323943376541138,3602
20,class,wisconsin,Adam,0.9649122953414917,3302
21,class,australian,Adam,0.8478260636329651,1702
22,reg,diabetese,Adam,-2.8132472441731182,1201
23,class,vehicle,Adam,0.6176470518112183,2304
24,class,wine,Adam,1.0,1703
25,reg,mpg6,Adam,-3.7738908637285764,701
26,reg,baseball,Adam,-0.8940919908759943,1801
27,class,glass,Adam,0.5813953280448914,1606
28,reg,dee,MGD,0.8389462706276034,801
29,reg,baseball,MGD,0.823679184216189,1801
30,reg,mpg6,MGD,0.8676471442522162,701
31,class,vehicle,MGD,0.38823530077934265,2304
32,class,wisconsin,MGD,0.9736841917037964,3302
33,reg,diabetese,MGD,0.20910876579509996,1201
34,class,wine,MGD,1.0,1703
35,class,heart,MGD,0.8148148059844971,1602
36,class,australian,MGD,0.7681159377098083,1702
37,class,pima,MGD,0.7272727489471436,1102
38,reg,friedman,MGD,0.9445397985838133,701
39,class,iris,MGD,1.0,803
40,class,ionosphere,MGD,0.3661971688270569,3602
41,class,glass,MGD,0.6744186282157898,1606
42,class,heart,NAG,0.8518518805503845,1602
43,class,wisconsin,NAG,0.9210526347160339,3302
44,class,ionosphere,NAG,0.6197183132171631,3602
45,reg,mpg6,NAG,0.8612036149461116,701
46,class,iris,NAG,0.9666666388511658,803
47,class,wine,NAG,1.0,1703
48,reg,diabetese,NAG,0.44371348702058466,1201
49,reg,baseball,NAG,0.5150983970794534,1801
50,reg,friedman,NAG,0.9433431304048527,701
51,reg,dee,NAG,0.850111557499803,801
52,class,australian,NAG,0.8550724387168884,1702
53,class,pima,NAG,0.7727272510528564,1102
54,class,glass,NAG,0.7209302186965942,1606
55,class,vehicle,NAG,0.8352941274642944,2304
56,class,glass,RMSprop,0.7674418687820435,1606
57,reg,mpg6,RMSprop,0.7649483320312509,701
58,class,ionosphere,RMSprop,0.9577465057373047,3602
59,class,wisconsin,RMSprop,0.9824561476707458,3302
60,reg,diabetese,RMSprop,0.404977618397092,1201
61,class,pima,RMSprop,0.6233766078948975,1102
62,class,iris,RMSprop,0.9333333373069763,803
63,reg,baseball,RMSprop,0.3284191866382994,1801
64,reg,friedman,RMSprop,0.8821723735124811,701
65,class,australian,RMSprop,0.8115941882133484,1702
66,class,vehicle,RMSprop,0.8117647171020508,2304
67,class,wine,RMSprop,0.9166666865348816,1703
68,class,heart,RMSprop,0.7222222089767456,1602
69,reg,dee,RMSprop,-4.2599607228801055,801
70,reg,baseball,SGD,0.6463953318070845,1801
71,class,wine,SGD,0.9722222089767456,1703
72,reg,friedman,SGD,0.8327668384505316,701
73,class,iris,SGD,1.0,803
74,reg,mpg6,SGD,0.8374089102442718,701
75,class,wisconsin,SGD,0.9912280440330505,3302
76,class,pima,SGD,0.7402597665786743,1102
77,class,heart,SGD,0.7407407164573669,1602
78,class,ionosphere,SGD,0.9295774698257446,3602
79,class,glass,SGD,0.6511628031730652,1606
80,class,australian,SGD,0.8115941882133484,1702
81,reg,diabetese,SGD,0.4388511314696979,1201
82,class,vehicle,SGD,0.7941176295280457,2304
83,reg,dee,SGD,0.8193401099351078,801
84,reg,dee,Adagrad,0.8217192027734606,801
85,reg,baseball,Adagrad,0.6259094360544737,1801
86,class,wisconsin,Adagrad,0.9736841917037964,3302
87,class,heart,Adagrad,0.7777777910232544,1602
88,class,iris,Adagrad,0.9333333373069763,803
89,reg,friedman,Adagrad,0.7884756927964509,701
90,class,vehicle,Adagrad,0.800000011920929,2304
91,class,australian,Adagrad,0.8840579986572266,1702
92,class,glass,Adagrad,0.6279069781303406,1606
93,class,wine,Adagrad,1.0,1703
94,reg,mpg6,Adagrad,0.8300987819968804,701
95,class,ionosphere,Adagrad,0.9295774698257446,3602
96,class,pima,Adagrad,0.8181818127632141,1102
97,reg,diabetese,Adagrad,0.49869611789103674,1201
98,class,ionosphere,Adam,0.3239436745643616,3602
99,class,wine,Adam,1.0,1703
100,reg,mpg6,Adam,-6.57014285388603,701
101,reg,dee,Adam,-4.92483360276467,801
102,class,wisconsin,Adam,0.9824561476707458,3302
103,class,pima,Adam,0.7402597665786743,1102
104,class,vehicle,Adam,0.7352941036224365,2304
105,class,australian,Adam,0.8623188138008118,1702
106,class,iris,Adam,0.9666666388511658,803
107,reg,diabetese,Adam,-5.353527716675744,1201
108,class,heart,Adam,0.8333333134651184,1602
109,reg,baseball,Adam,-1.1888944191342707,1801
110,reg,friedman,Adam,-7.303501970089222,701
111,class,glass,Adam,0.39534884691238403,1606
112,class,ionosphere,MGD,0.6619718074798584,3602
113,reg,friedman,MGD,0.9390791078793816,701
114,reg,baseball,MGD,0.4498752855545558,1801
115,class,heart,MGD,0.7407407164573669,1602
116,class,pima,MGD,0.7727272510528564,1102
117,reg,diabetese,MGD,0.4677375827688931,1201
118,reg,mpg6,MGD,0.854677361359925,701
119,class,wisconsin,MGD,0.9649122953414917,3302
120,class,iris,MGD,0.8999999761581421,803
121,class,australian,MGD,0.7898550629615784,1702
122,class,vehicle,MGD,0.7588235139846802,2304
123,class,wine,MGD,0.9722222089767456,1703
124,class,glass,MGD,0.7441860437393188,1606
125,reg,dee,MGD,0.8407616989775649,801
126,class,vehicle,NAG,0.841176450252533,2304
127,class,pima,NAG,0.6623376607894897,1102
128,class,iris,NAG,0.9333333373069763,803
129,reg,mpg6,NAG,0.9106644952463214,701
130,reg,baseball,NAG,0.48812491729552765,1801
131,reg,friedman,NAG,0.9512290613717928,701
132,reg,diabetese,NAG,0.4539556210744108,1201
133,class,wisconsin,NAG,0.9736841917037964,3302
134,class,heart,NAG,0.7222222089767456,1602
135,class,glass,NAG,0.5581395626068115,1606
136,class,wine,NAG,1.0,1703
137,class,ionosphere,NAG,0.6619718074798584,3602
138,reg,dee,NAG,0.8350935503688693,801
139,class,australian,NAG,0.8333333134651184,1702
140,class,ionosphere,RMSprop,0.9718309640884399,3602
141,reg,friedman,RMSprop,-7.488133460154939,701
142,class,vehicle,RMSprop,0.7058823704719543,2304
143,reg,mpg6,RMSprop,0.9011007257913874,701
144,class,iris,RMSprop,0.9333333373069763,803
145,reg,baseball,RMSprop,0.17992109853255056,1801
146,class,heart,RMSprop,0.7962962985038757,1602
147,class,wisconsin,RMSprop,0.9912280440330505,3302
148,class,pima,RMSprop,0.7207792401313782,1102
149,reg,dee,RMSprop,0.8207779965796417,801
150,class,wine,RMSprop,1.0,1703
151,class,australian,RMSprop,0.7971014380455017,1702
152,class,glass,RMSprop,0.6511628031730652,1606
153,reg,diabetese,RMSprop,0.01685231720053426,1201
154,class,pima,SGD,0.8246753215789795,1102
155,reg,diabetese,SGD,0.42870310614035,1201
156,class,ionosphere,SGD,0.9295774698257446,3602
157,class,wisconsin,SGD,0.9561403393745422,3302
158,reg,dee,SGD,0.8224611930129111,801
159,class,heart,SGD,0.8518518805503845,1602
160,class,vehicle,SGD,0.8588235378265381,2304
161,class,wine,SGD,1.0,1703
162,reg,baseball,SGD,0.6924728463317789,1801
163,class,australian,SGD,0.804347813129425,1702
164,reg,friedman,SGD,0.9026936426241658,701
165,class,glass,SGD,0.5348837375640869,1606
166,class,iris,SGD,0.9333333373069763,803
167,reg,mpg6,SGD,0.8209165565797856,701
168,reg,diabetese,Adagrad,0.4925291734700311,1201
169,reg,mpg6,Adagrad,0.8312904802653771,701
170,class,wisconsin,Adagrad,0.9561403393745422,3302
171,reg,dee,Adagrad,0.8612909030711489,801
172,class,heart,Adagrad,0.8148148059844971,1602
173,class,glass,Adagrad,0.7209302186965942,1606
174,reg,friedman,Adagrad,0.7217508110021322,701
175,class,pima,Adagrad,0.7597402334213257,1102
176,class,iris,Adagrad,0.9333333373069763,803
177,reg,baseball,Adagrad,0.7741438269317709,1801
178,class,vehicle,Adagrad,0.8235294222831726,2304
179,class,australian,Adagrad,0.8695651888847351,1702
180,class,ionosphere,Adagrad,0.9577465057373047,3602
181,class,wine,Adagrad,0.9166666865348816,1703
182,reg,friedman,Adam,-6.558570060760767,701
183,class,australian,Adam,0.8333333134651184,1702
184,class,ionosphere,Adam,0.4507042169570923,3602
185,class,iris,Adam,0.9666666388511658,803
186,class,glass,Adam,0.6744186282157898,1606
187,class,vehicle,Adam,0.6529411673545837,2304
188,reg,mpg6,Adam,-3.1918679438631017,701
189,class,wisconsin,Adam,0.9824561476707458,3302
190,class,wine,Adam,1.0,1703
191,reg,baseball,Adam,-0.9783678616933282,1801
192,class,heart,Adam,0.7777777910232544,1602
193,reg,diabetese,Adam,-2.484857362834957,1201
194,class,pima,Adam,0.6233766078948975,1102
195,reg,dee,Adam,-4.150594114982794,801
196,class,wine,MGD,1.0,1703
197,class,heart,MGD,0.7222222089767456,1602
198,reg,dee,MGD,0.8548202521440391,801
199,class,vehicle,MGD,0.7764706015586853,2304
200,class,iris,MGD,0.8999999761581421,803
201,reg,diabetese,MGD,0.4003287190679542,1201
202,class,glass,MGD,0.6511628031730652,1606
203,reg,mpg6,MGD,0.8527015184396596,701
204,class,australian,MGD,0.7898550629615784,1702
205,reg,baseball,MGD,-0.7177128114867175,1801
206,class,pima,MGD,0.6168830990791321,1102
207,class,ionosphere,MGD,0.4084506928920746,3602
208,class,wisconsin,MGD,0.9561403393745422,3302
209,reg,friedman,MGD,0.9435002036861452,701
210,class,iris,NAG,0.9333333373069763,803
211,class,wisconsin,NAG,0.9473684430122375,3302
212,class,australian,NAG,0.8115941882133484,1702
213,reg,diabetese,NAG,0.314723742579437,1201
214,class,pima,NAG,0.6558441519737244,1102
215,class,heart,NAG,0.7962962985038757,1602
216,reg,friedman,NAG,0.9335603750622293,701
217,class,wine,NAG,1.0,1703
218,reg,mpg6,NAG,0.8278937711702733,701
219,reg,dee,NAG,0.804290047128847,801
220,class,vehicle,NAG,0.7941176295280457,2304
221,reg,baseball,NAG,0.7659380238753213,1801
222,class,ionosphere,NAG,0.35211268067359924,3602
223,class,glass,NAG,0.6976743936538696,1606
224,reg,friedman,RMSprop,0.8390075982417184,701
225,class,pima,RMSprop,0.7337662577629089,1102
226,reg,dee,RMSprop,0.7795365478664332,801
227,class,glass,RMSprop,0.6976743936538696,1606
228,reg,diabetese,RMSprop,-5.901592715505882,1201
229,class,heart,RMSprop,0.8148148059844971,1602
230,reg,baseball,RMSprop,0.4183535321718731,1801
231,class,wine,RMSprop,0.9444444179534912,1703
232,class,ionosphere,RMSprop,0.9436619877815247,3602
233,class,australian,RMSprop,0.8550724387168884,1702
234,class,iris,RMSprop,0.8666666746139526,803
235,class,wisconsin,RMSprop,0.9736841917037964,3302
236,class,vehicle,RMSprop,0.7176470756530762,2304
237,reg,mpg6,RMSprop,0.7634263848731371,701
238,class,ionosphere,SGD,0.9436619877815247,3602
239,class,wisconsin,SGD,0.9912280440330505,3302
240,reg,baseball,SGD,0.751307733874318,1801
241,class,wine,SGD,0.9722222089767456,1703
242,reg,mpg6,SGD,0.8543004766092961,701
243,class,heart,SGD,0.7592592835426331,1602
244,class,vehicle,SGD,0.841176450252533,2304
245,class,australian,SGD,0.8913043737411499,1702
246,class,glass,SGD,0.6511628031730652,1606
247,reg,friedman,SGD,0.8362971870927662,701
248,class,iris,SGD,0.8999999761581421,803
249,class,pima,SGD,0.798701286315918,1102
250,reg,diabetese,SGD,0.458881602312329,1201
251,reg,dee,SGD,0.7703006441875712,801
252,class,wisconsin,Adagrad,0.9736841917037964,3302
253,reg,friedman,Adagrad,0.7743475028463094,701
254,class,pima,Adagrad,0.798701286315918,1102
255,class,iris,Adagrad,1.0,803
256,reg,dee,Adagrad,0.752874677587095,801
257,class,australian,Adagrad,0.8768116235733032,1702
258,class,ionosphere,Adagrad,0.8732394576072693,3602
259,class,vehicle,Adagrad,0.7764706015586853,2304
260,class,heart,Adagrad,0.8148148059844971,1602
261,class,wine,Adagrad,0.9722222089767456,1703
262,reg,baseball,Adagrad,0.5060456874975123,1801
263,reg,mpg6,Adagrad,0.8396850140234853,701
264,class,glass,Adagrad,0.6511628031730652,1606
265,reg,diabetese,Adagrad,0.41396297334711796,1201
266,class,wisconsin,Adam,0.9649122953414917,3302
267,reg,diabetese,Adam,-2.9729680744687212,1201
268,reg,dee,Adam,-5.03896721993234,801
269,class,ionosphere,Adam,0.6619718074798584,3602
270,class,iris,Adam,1.0,803
271,reg,friedman,Adam,-7.5831294512426,701
272,class,heart,Adam,0.8148148059844971,1602
273,class,wine,Adam,1.0,1703
274,class,pima,Adam,0.7597402334213257,1102
275,class,glass,Adam,0.6511628031730652,1606
276,reg,baseball,Adam,-0.6324634940077447,1801
277,class,australian,Adam,0.8260869383811951,1702
278,reg,mpg6,Adam,-4.07957879166913,701
279,class,vehicle,Adam,0.7529411911964417,2304
280,reg,diabetese,MGD,0.6241905295287191,1201
281,class,heart,MGD,0.8333333134651184,1602
282,reg,dee,MGD,0.7483893032536375,801
283,class,wine,MGD,0.9444444179534912,1703
284,reg,mpg6,MGD,0.7598870109471522,701
285,class,iris,MGD,1.0,803
286,class,vehicle,MGD,0.8352941274642944,2304
287,class,pima,MGD,0.7077922224998474,1102
288,class,ionosphere,MGD,0.43661972880363464,3602
289,reg,baseball,MGD,0.60584690620207,1801
290,class,glass,MGD,0.6744186282157898,1606
291,class,wisconsin,MGD,0.9561403393745422,3302
292,class,australian,MGD,0.782608687877655,1702
293,reg,friedman,MGD,0.9298641753436407,701
294,reg,dee,NAG,0.7958160614820001,801
295,reg,baseball,NAG,0.7397523543057725,1801
296,class,pima,NAG,0.7792207598686218,1102
297,class,wine,NAG,0.9722222089767456,1703
298,reg,diabetese,NAG,0.38349881409358666,1201
299,class,vehicle,NAG,0.5411764979362488,2304
300,class,ionosphere,NAG,0.3239436745643616,3602
301,class,heart,NAG,0.7777777910232544,1602
302,reg,friedman,NAG,0.9410027673343007,701
303,class,glass,NAG,0.5813953280448914,1606
304,class,australian,NAG,0.8115941882133484,1702
305,reg,mpg6,NAG,0.8565071026660129,701
306,class,iris,NAG,0.9333333373069763,803
307,class,wisconsin,NAG,0.9298245906829834,3302
308,reg,dee,RMSprop,-3.5744858757437976,801
309,class,iris,RMSprop,0.9666666388511658,803
310,class,wisconsin,RMSprop,0.9473684430122375,3302
311,reg,friedman,RMSprop,-7.980631974837717,701
312,class,australian,RMSprop,0.8115941882133484,1702
313,class,heart,RMSprop,0.7777777910232544,1602
314,class,ionosphere,RMSprop,0.8732394576072693,3602
315,class,wine,RMSprop,0.9444444179534912,1703
316,reg,mpg6,RMSprop,0.760383219566801,701
317,class,vehicle,RMSprop,0.8058823347091675,2304
318,reg,baseball,RMSprop,-15.284668316219733,1801
319,reg,diabetese,RMSprop,0.2069587785336382,1201
320,class,glass,RMSprop,0.6976743936538696,1606
321,class,pima,RMSprop,0.6623376607894897,1102
322,reg,mpg6,SGD,0.8228605102460955,701
323,class,wine,SGD,0.9722222089767456,1703
324,reg,friedman,SGD,0.8574693481587947,701
325,reg,dee,SGD,0.7593784491581289,801
326,class,ionosphere,SGD,0.8873239159584045,3602
327,reg,baseball,SGD,0.6410747446468041,1801
328,class,pima,SGD,0.7532467246055603,1102
329,class,heart,SGD,0.7592592835426331,1602
330,class,vehicle,SGD,0.8823529481887817,2304
331,class,australian,SGD,0.8115941882133484,1702
332,class,wisconsin,SGD,0.9561403393745422,3302
333,class,glass,SGD,0.7674418687820435,1606
334,class,iris,SGD,0.8666666746139526,803
335,reg,diabetese,SGD,0.3942120724736984,1201
336,class,heart,Adagrad,0.8148148059844971,1602
337,reg,dee,Adagrad,0.8176896442000342,801
338,class,iris,Adagrad,1.0,803
339,class,wisconsin,Adagrad,0.9912280440330505,3302
340,class,vehicle,Adagrad,0.800000011920929,2304
341,reg,mpg6,Adagrad,0.8542255408799035,701
342,class,australian,Adagrad,0.8260869383811951,1702
343,reg,friedman,Adagrad,0.7646510129351571,701
344,class,glass,Adagrad,0.6744186282157898,1606
345,reg,baseball,Adagrad,0.7860251134210304,1801
346,reg,diabetese,Adagrad,0.4340005155984006,1201
347,class,wine,Adagrad,0.9444444179534912,1703
348,class,pima,Adagrad,0.7337662577629089,1102
349,class,ionosphere,Adagrad,0.9577465057373047,3602
350,class,vehicle,Adam,0.6647058725357056,2304
351,class,wisconsin,Adam,0.9912280440330505,3302
352,reg,dee,Adam,-5.632579485673238,801
353,class,pima,Adam,0.7597402334213257,1102
354,class,heart,Adam,0.7407407164573669,1602
